H&Sconc100-2-7.txt, 10354, 7876, 31.46 
H&Sconc100-2-8.txt, 10704, 8116, 31.89 
H&Sconc100-2-9.txt, 10850, 8392, 29.29 
H&Sconc100-2-10.txt, 11190, 9127, 22.6 
H&Sconc200-2-1.txt, 22189, 17307, 28.21 
H&Sconc200-2-2.txt, 21988, 16391, 34.15 
H&Sconc200-2-3.txt, 21280, 16637, 27.91 
H&Sconc200-2-4.txt, 20887, 15864, 31.66 
H&Sconc200-2-5.txt, 22073, 17699, 24.71 
H&Sconc200-2-6.txt, 20726, 15457, 34.09 
H&Sconc200-2-7.txt, 21350, 16203, 31.77 
H&Sconc200-2-8.txt, 20807, 15353, 35.52 
H&Sconc200-2-9.txt, 21288, 15860, 34.22 
H&Sconc200-2-10.txt, 20118, 15292, 31.56 
H&Sconc500-2-1.txt, 52284, 39307, 33.01 
H&Sconc500-2-2.txt, 53952, 40767, 32.34 
H&Sconc500-2-3.txt, 52585, 39963, 31.58 
H&Sconc500-2-4.txt, 52389, 38945, 34.52 
H&Sconc500-2-5.txt, 52486, 39785, 31.92 
H&Sconc500-2-6.txt, 55744, 43096, 29.35 
H&Sconc500-2-7.txt, 53594, 41307, 29.75 
H&Sconc500-2-8.txt, 52435, 39756, 31.89 
H&Sconc500-2-9.txt, 53687, 40166, 33.66 
H&Sconc500-2-10.txt, 54334, 41046, 32.37 
H&Sconc1000-2-1.txt, 106735, 81458, 31.03 
H&Sconc1000-2-2.txt, 105435, 78523, 34.27 
H&Sconc1000-2-3.txt, 108510, 81544, 33.07 
H&Sconc1000-2-4.txt, 106714, 80265, 32.95 
H&Sconc1000-2-5.txt, 108141, 81076, 33.38 
H&Sconc1000-2-6.txt, 107244, 81333, 31.86 
H&Sconc1000-2-7.txt, 105979, 81200, 30.52 
H&Sconc1000-2-8.txt, 107604, 80899, 33.01 
H&Sconc1000-2-9.txt, 105571, 78381, 34.69 
H&Sconc1000-2-10.txt, 109812, 84535, 29.9 
H&Sconc2000-2-1.txt, 213672, 160446, 33.17 
H&Sconc2000-2-2.txt, 214010, 162193, 31.95 
H&Sconc2000-2-3.txt, 214421, 161879, 32.46 
H&Sconc2000-2-4.txt, 213514, 161128, 32.51 
H&Sconc2000-2-5.txt, 216070, 164625, 31.25 
H&Sconc2000-2-6.txt, 211986, 159107, 33.23 
H&Sconc2000-2-7.txt, 213567, 162445, 31.47 
H&Sconc2000-2-8.txt, 211762, 159878, 32.45 
H&Sconc2000-2-9.txt, 212370, 161694, 31.34 
H&Sconc2000-2-10.txt, 206408, 153403, 34.55 
H&Sconv100-3-1.txt, 19460, 19364, 0.5 
H&Sconv100-3-2.txt, 19104, 19000, 0.55 
H&Sconv100-3-3.txt, 18365, 18272, 0.51 
H&Sconv100-3-4.txt, 19097, 19016, 0.43 
H&Sconv100-3-5.txt, 16710, 16612, 0.59 
H&Sconv100-3-6.txt, 18688, 18632, 0.3 
H&Sconv100-3-7.txt, 18756, 18682, 0.4 
H&Sconv100-3-8.txt, 19557, 19517, 0.2 
H&Sconv100-3-9.txt, 18036, 17950, 0.48 
H&Sconv100-3-10.txt, 17259, 17127, 0.77 
H&Sconv200-3-1.txt, 35689, 35423, 0.75 
H&Sconv200-3-2.txt, 36544, 36362, 0.5 
H&Sconv200-3-3.txt, 33604, 33390, 0.64 
H&Sconv200-3-4.txt, 34537, 34327, 0.61 
H&Sconv200-3-5.txt, 38207, 38055, 0.4 
H&Sconv200-3-6.txt, 35097, 35009, 0.25 
H&Sconv200-3-7.txt, 38339, 38175, 0.43 
H&Sconv200-3-8.txt, 36081, 36003, 0.22 
H&Sconv200-3-9.txt, 32889, 32700, 0.58 
H&Sconv200-3-10.txt, 37102, 36998, 0.28 
H&Sconv500-3-1.txt, 95118, 94768, 0.37 
H&Sconv500-3-2.txt, 98343, 97983, 0.37 
H&Sconv500-3-3.txt, 96224, 95832, 0.41 
H&Sconv500-3-4.txt, 91459, 91068, 0.43 
H&Sconv500-3-5.txt, 88074, 87676, 0.45 
H&Sconv500-3-6.txt, 83557, 83124, 0.52 
H&Sconv500-3-7.txt, 90877, 90407, 0.52 
H&Sconv500-3-8.txt, 87539, 87059, 0.55 
H&Sconv500-3-9.txt, 87797, 87398, 0.46 
H&Sconv500-3-10.txt, 91017, 90541, 0.53 
